run_id,scenario_id,rate_regime,replication,run_id_1,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,credit_weighted_productivity,opening_deposits,deposit_hhi
ab570ff6298d384c7bedb18a,addendum_concentration_100_5_high,market,22,ab570ff6298d384c7bedb18a,2096.1428989927,16859.12494916361,0.0,0.7135227884945238,1.1160740264695936,3013.4903432213623,0.294272494928983
ab1472dea26b50e2ec0d64c0,addendum_concentration_100_5_high,market,23,ab1472dea26b50e2ec0d64c0,1819.3444654795076,11238.556003829017,0.0,0.8788371938197996,1.0963357111213357,1692.1519840195988,0.29440587263146945
6e476b4c7393b8fc15ab8570,addendum_concentration_100_5_high,market,24,6e476b4c7393b8fc15ab8570,4523.577767819242,15409.267513426199,0.0,0.6250740353322002,1.0712828886883112,2800.599674477219,0.290161447749132
ab4efb16ee532ecc32074d1a,addendum_concentration_30_5_high,administered,0,ab4efb16ee532ecc32074d1a,2151.4949435195,4648.276366159649,0.0,0.2095813347246639,1.0441168935506933,872.8511634685044,0.28657078188306884
49498a94fdd0e58e921a3e24,addendum_concentration_30_5_high,administered,1,49498a94fdd0e58e921a3e24,738.1741065054802,5652.664935659263,0.0,0.018027525705979267,1.1254403210630368,1133.0971065645876,0.2921228163871453
7dc9b7a7b7de41e3ff5c72eb,addendum_concentration_30_5_high,administered,2,7dc9b7a7b7de41e3ff5c72eb,997.4037839815015,5591.6509443258665,0.0,0.0018182145036163661,1.0329694162574632,1445.9517535882064,0.27903340576278285
438bbcffc48b5061ac82c187,addendum_concentration_30_5_high,administered,3,438bbcffc48b5061ac82c187,1695.2682513622917,6186.384652779529,0.0,0.020758522383811106,1.073652403816967,1722.2662091789757,0.30583338436998225
0b4a1cfacdaa56a383fa1681,addendum_concentration_30_5_high,administered,4,0b4a1cfacdaa56a383fa1681,695.8007776311854,5389.690182871762,0.0,0.2297793947626567,1.1049988938031357,1997.682204736946,0.3061362642923801
815d2d176d2329a9e4c61fe5,addendum_concentration_30_5_high,administered,5,815d2d176d2329a9e4c61fe5,1554.5076152867362,6254.125372113091,0.0,0.28339558213109656,1.0458750727888007,3248.7165082960787,0.29850580403668164
ba14414cdea001489a8c4576,addendum_concentration_30_5_high,administered,6,ba14414cdea001489a8c4576,1117.4423450186732,5458.706354472756,0.0,0.04401932414290832,1.0542174364172503,1141.834762910423,0.279321416754389
90da08ab6309e89aa430be03,addendum_concentration_30_5_high,administered,7,90da08ab6309e89aa430be03,819.4592983621735,5161.471111132613,0.0,0.41125265015752316,1.1551461142880792,749.4902089294724,0.34144675149737735
addb24872e904fef6f89b717,addendum_concentration_30_5_high,administered,8,addb24872e904fef6f89b717,1301.4226360533883,5503.611036886903,0.0,0.0010213733062403847,1.0380856103009204,1110.853134007244,0.2897153549826575
dd1d80aa56631cf403d9ac65,addendum_concentration_30_5_high,administered,9,dd1d80aa56631cf403d9ac65,1041.3145181966188,5499.98742753556,0.0,0.032650010465585126,1.1218546380230119,1004.982040886585,0.26645020111668516
1a848fd516e7563b12b02886,addendum_concentration_30_5_high,administered,10,1a848fd516e7563b12b02886,2600.574203670631,5318.502465178163,0.0,0.012268064940498995,1.096722714274226,901.1163318746792,0.26896591089238925
a8612f0a9c5a4a138eacc23c,addendum_concentration_30_5_high,administered,11,a8612f0a9c5a4a138eacc23c,1541.2284765721208,5192.2995145697405,0.0,0.00518067610505885,1.0661060204805444,948.850913026782,0.30284926596234596
4e2b81168129375e65462989,addendum_concentration_30_5_high,administered,12,4e2b81168129375e65462989,1249.4594336933965,5493.594555467592,0.0,0.010510868062312549,1.0501900953831582,928.3852488249477,0.269038166090448
8b9c25a40d84342848619d21,addendum_concentration_30_5_high,administered,13,8b9c25a40d84342848619d21,1918.7276255027627,6725.002803479277,0.0,0.006534723404020158,1.0415398466652295,2480.7466863323516,0.30570297371037863
055581f6dc21c559a43769ae,addendum_concentration_30_5_high,administered,14,055581f6dc21c559a43769ae,832.5848760844083,4764.04682926185,0.0,0.1891994718532397,1.1116155185482557,764.5251511168585,0.3317559206854553
6a54dc4b0811287f5b0ba278,addendum_concentration_30_5_high,administered,15,6a54dc4b0811287f5b0ba278,747.6378529601795,4294.6187746592395,0.0,0.29242049174733753,1.0693771171937736,680.5140199165692,0.2879463761521865
75a3d2cb46f5027d0667b19a,addendum_concentration_30_5_high,administered,16,75a3d2cb46f5027d0667b19a,484.8071715989139,5064.967490232513,0.0,0.11963541239237567,1.0333714327331225,1126.1267924026579,0.28067642374755936
d9cd105e7b6db64c59b6e616,addendum_concentration_30_5_high,administered,17,d9cd105e7b6db64c59b6e616,1805.1527860695928,5300.197141322941,0.0,0.011795819022159924,1.037889691920497,1101.0487341001824,0.27887864200468887
0870165338699cd7f2cb2b3b,addendum_concentration_30_5_high,administered,18,0870165338699cd7f2cb2b3b,1235.8920202944869,6167.716316958705,0.0,0.09760826173078803,1.065903095629379,1516.8112707795988,0.2969576578853944
6e7bd259dc4a4b142b7025a1,addendum_concentration_30_5_high,administered,19,6e7bd259dc4a4b142b7025a1,1035.6117789092436,5824.4642204106385,0.0,0.16571494045756183,1.0276905639180283,2198.5140649410805,0.30484587524113904
9b4d29d964eb378432b678ec,addendum_concentration_30_5_high,administered,20,9b4d29d964eb378432b678ec,819.646439747119,4861.684923880348,0.0,0.06367262639238926,1.042103168346133,780.5533253630726,0.2568199060509188
ca0e2bb3f02176726d1cb150,addendum_concentration_30_5_high,administered,21,ca0e2bb3f02176726d1cb150,604.5042479180121,5241.61204021674,0.0,0.02559167461582292,1.0945180060377913,984.9713873847891,0.26890945779383896
